player_id,player_name,position_group,wiki_title,wiki_url,summary,categories
00-0015830,Mack Strong,RB,Mack Strong,https://en.wikipedia.org/wiki/Mack_Strong,"Mack Carlington Strong (born September 11, 1971) is an American former professional football player who was a fullback for the Seattle Seahawks of the National Football League (NFL) for 15 seasons.  After playing college football for the Georgia Bulldogs, he was signed by the Seahawks as an undrafted free agent in 1993. Strong was selected the Pro Bowl twice in his career, in 2005 and 2006. He currently is a football sportscaster for Root Sports Northwest. He won the Steve Largent Award a record 5 times while with the Seahawks.","1971 births | All Wikipedia articles written in American English | American football fullbacks | Articles with short description | Georgia Bulldogs football players | Living people | National Conference Pro Bowl players | Players of American football from Columbus, Georgia | Seattle Seahawks players | Short description is different from Wikidata | Use American English from February 2023 | Use mdy dates from June 2024"
00-0023683,Madison Hedgecock,RB,Madison Hedgecock,https://en.wikipedia.org/wiki/Madison_Hedgecock,"Madison Smith Hedgecock (born August 27, 1981) is an American former professional football player who was a fullback in the National Football League (NFL) for seven seasons.  He played college football for the University of North Carolina.  He was selected by the St. Louis Rams in the seventh round of the 2005 NFL draft. An All-Pro selection in 2008, Hedgecock earned a Super Bowl ring with the New York Giants in Super Bowl XLII over the-then undefeated New England Patriots.","1981 births | All articles with dead external links | All articles with unsourced statements | American football fullbacks | Articles with dead external links from January 2018 | Articles with dead external links from September 2018 | Articles with permanently dead external links | Articles with short description | Articles with unsourced statements from January 2025 | Living people | New York Giants players | North Carolina Tar Heels football players | Players of American football from Winston-Salem, North Carolina | Short description is different from Wikidata | St. Louis Rams players | Use mdy dates from January 2019 | Webarchive template wayback links"
00-0007447,Madre Hill,RB,Madre Hill,https://en.wikipedia.org/wiki/Madre_Hill,"Madre Hill (born January 2, 1976) is an American former professional football player who was a running back in the National Football League (NFL). He played college football for the Arkansas Razorbacks. He was named first-team All-SEC in 1995 and was named to the Razorbacks' all-time team for the 1990s. He formerly held the all-time season rushing record for Arkansas high schools and for the Arkansas Razorbacks.","1976 births | 20th-century African-American sportsmen | 20th-century American sportsmen | 21st-century African-American sportsmen | 21st-century American sportsmen | American expatriate players of American football | American expatriate sportspeople in Germany | American football running backs | Arkansas Razorbacks football players | Articles with short description | Berlin Thunder players | Cleveland Browns players | Living people | Malvern High School (Arkansas) alumni | Oakland Raiders players | People from Malvern, Arkansas | Players of American football from Arkansas | Players of American football from North Carolina | Short description is different from Wikidata | Use mdy dates from January 2019 | Webarchive template wayback links"
00-0022109,Malaefou MacKenzie,RB,Malaefou MacKenzie,https://en.wikipedia.org/wiki/Malaefou_MacKenzie,"Matthew Mark Maleafou Anesi MacKenzie (born July 24, 1979) is a Samoan former professional American football fullback who played for the Jacksonville Jaguars of the National Football League (NFL) in 2003. He played college football at USC and was selected by the Jaguars in the seventh round of the 2003 NFL draft.",1979 births | American football fullbacks | American people of Samoan descent | Articles with short description | Jacksonville Jaguars players | Living people | Samoan emigrants to the United States | Samoan players of American football | Short description is different from Wikidata | Sportspeople from Apia | Sportspeople of Samoan descent | USC Trojans football players | Use mdy dates from July 2024
00-0031806,Malcolm Brown,RB,Malcolm Brown (American football),https://en.wikipedia.org/wiki/Malcolm_Brown_(American_football),"Malcolm Brown (born May 15, 1993) is an American former professional football player who was a running back in the National Football League (NFL). He played college football for the Texas Longhorns where he twice a second-team all-Big 12 selection and was the 2011 Big 12 Newcomer of the Year. He was signed by the St. Louis Rams as an undrafted free agent in 2015, and has also played for Miami Dolphins.","1993 births | American football running backs | Articles with short description | Byron P. Steele High School alumni | CS1 maint: deprecated archival service | Commons category link from Wikidata | Living people | Los Angeles Rams players | Miami Dolphins players | New Orleans Saints players | People from Cibolo, Texas | Players of American football from Bexar County, Texas | Players of American football from Biloxi, Mississippi | Players of American football from Guadalupe County, Texas | Short description is different from Wikidata | St. Louis Rams players | Texas Longhorns football players | Use mdy dates from March 2024"
00-0032068,Malcolm Johnson,RB,Malcolm Johnson,https://en.wikipedia.org/wiki/Malcolm_Johnson,"Malcolm Johnson may refer to:

Malcolm Johnson (administrator) (born 1947), British director of the ITU Telecommunication Standardization Bureau
Malcolm Johnson (journalist) (1904–1976), American journalist
Malcolm Johnson (fullback) (born 1992), American football full back and former tight end
Malcolm Johnson (wide receiver)  (born 1977), American football wide receiver",All article disambiguation pages | All disambiguation pages | Human name disambiguation pages | Short description is different from Wikidata
00-0036245,Malcolm Perry,RB,Malcolm Perry (American football),https://en.wikipedia.org/wiki/Malcolm_Perry_(American_football),"Malcolm Xiomar Perry (born April 19, 1997) is an American officer in the United States Marine Corps and a former professional football wide receiver. He attended the United States Naval Academy, where he played college football for the Navy Midshipmen from 2016 to 2019.
The son of United States Army personnel, Perry was a military brat who grew up in Tennessee. After high school and attending the Naval Academy Preparatory School, he joined the main campus and football team in 2016, where he played a variety of positions. He cycled between quarterback and slotback for his first two seasons before becoming the starting quarterback in 2018. After struggling that year and returning to slotback, he permanently reverted to quarterback in 2019. As a senior, he set various Navy and NCAA records, including the most rushing yards by a quarterback in a season, and was named American Athletic Conference (AAC) Offensive Player of the Year.
He was selected by the Miami Dolphins in the seventh round of the 2020 NFL draft. Perry spent his rookie season in Miami, during which he scored his first touchdown, before joining the New England Patriots prior to the 2021 season. After spending time on the Patriots' and New Orleans Saints' practice squads, he retired from the NFL in 2022 to begin his military service.","1997 births | American football quarterbacks | American football running backs | American football wide receivers | Articles with short description | Living people | Miami Dolphins players | Navy Midshipmen football players | New England Patriots players | New Orleans Saints players | Players of American football from Tennessee | Short description matches Wikidata | Sportspeople from Clarksville, Tennessee | United States Marine Corps officers | Use mdy dates from January 2023"
00-0037563,Malik Davis,RB,Malik Davis,https://en.wikipedia.org/wiki/Malik_Davis,"Malik Davis (born November 26, 1998) is an American professional football running back for the Dallas Cowboys of the National Football League (NFL). He played college football for the Florida Gators from 2017 to 2021.","1998 births | American football running backs | Articles with hCards | Articles with short description | Dallas Cowboys currentteam parameter articles | Dallas Cowboys players | Florida Gators football players | Jesuit High School (Tampa) alumni | Living people | Players of American football from Tampa, Florida | Short description matches Wikidata | Use mdy dates from September 2023"
00-0034156,Malik Williams,RB,Hajj-Malik Williams,https://en.wikipedia.org/wiki/Hajj-Malik_Williams,"Hajj-Malik Qaadir Williams (born November 25, 1999) is an American professional football quarterback. He played college football for the Campbell Fighting Camels and UNLV Rebels.",1999 births | American football quarterbacks | Articles with short description | Campbell Fighting Camels football players | Canadian football quarterbacks | Living people | NFL empty currentteam parameter articles | Ottawa Redblacks players | Players of American football from Atlanta | Players of Canadian football from Atlanta | Short description is different from Wikidata | UNLV Rebels football players | Use mdy dates from October 2024
00-0027412,Manase Tonga,RB,Manase Tonga,https://en.wikipedia.org/wiki/Manase_Tonga,"Manase Tonga (born February 28, 1984) is an American former professional football player who was a fullback in the National Football League (NFL). He played college football for the BYU Cougars. Tonga was signed by the Oakland Raiders as an undrafted free agent in 2010, cut at the conclusion of the preseason, and subsequently signed to the practice squad.","1984 births | 21st-century Mormon missionaries | All Wikipedia articles written in American English | All articles lacking in-text citations | American Mormon missionaries in Honduras | American football fullbacks | American people of Tongan descent | Articles lacking in-text citations from October 2018 | Articles with short description | BYU Cougars football players | Latter Day Saints from California | Living people | Oakland Raiders players | Players of American football from San Mateo, California | Short description is different from Wikidata | Use American English from September 2025 | Use mdy dates from July 2024"
00-0039811,MarShawn Lloyd,RB,MarShawn Lloyd,https://en.wikipedia.org/wiki/MarShawn_Lloyd,"MarShawn Davon Thamir Lloyd (born January 5, 2001) is an American professional football running back for the Green Bay Packers of the National Football League (NFL). He played college football for the South Carolina Gamecocks and the USC Trojans and was selected by the Packers in the third round of the 2024 NFL draft.","2001 births | 21st-century American sportsmen | American football running backs | Articles with short description | Commons category link from Wikidata | DeMatha Catholic High School alumni | Green Bay Packers currentteam parameter articles | Green Bay Packers players | Living people | Players of American football from Wilmington, Delaware | Short description matches Wikidata | South Carolina Gamecocks football players | USC Trojans football players | Use mdy dates from April 2024"
00-0004768,Marc Edwards,RB,Marc Edwards (American football),https://en.wikipedia.org/wiki/Marc_Edwards_(American_football),"Marc Alexander Edwards (born November 17, 1974) is an American former professional football player who was a fullback in the National Football League (NFL) for nine years from 1997 to 2005.
Edwards attended Norwood High School in Norwood, Ohio, and started at middle linebacker on the school's football team alongside Robert Bales, whom he replaced as the team's starting middle linebacker as a freshman star.
Edwards was named Ohio's Mr. Football in 1992 as the state's top player. He played college football for the Notre Dame Fighting Irish. Following his team's upset win over the No. 5-ranked USC Trojans on October 21, 1995, Edwards became the second Fighting Irish player ever to be carried off the field by his teammates; the first was Daniel E. ""Rudy"" Ruettiger in 1975. Edwards's senior year he was picked as a team captain at Notre Dame.
Edwards was selected by the San Francisco 49ers in the second round of the 1997 NFL draft with the 55th overall pick. After two years in San Francisco, Edwards played the following two years for the Cleveland Browns from 1999 to 2000. He has also played for the New England Patriots from 2001 to 2002, winning Super Bowl XXXVI, and the Jacksonville Jaguars from 2003 to 2004. Edwards's high school retired his No. 44 Jersey on September 11, 2009. In October 2010, a book by Aaron M. Smith about Edwards's life, Odyssey: From Blue Collar, Ohio To Super Bowl Champion, was published.","1974 births | All Wikipedia articles written in American English | American football fullbacks | Articles with short description | Chicago Bears players | Cleveland Browns players | Jacksonville Jaguars players | Living people | New England Patriots players | Notre Dame Fighting Irish football players | People from Norwood, Ohio | Players of American football from Hamilton County, Ohio | San Francisco 49ers players | Short description matches Wikidata | Use American English from March 2024 | Use mdy dates from June 2024"
00-0020022,Marcel Shipp,RB,Marcel Shipp,https://en.wikipedia.org/wiki/Marcel_Shipp,"Marcel Cornelius Shipp (born August 8, 1978) is an American former professional football player who was a running back in the National Football League (NFL) from 2001 to 2008 for the Arizona Cardinals and Houston Texans. He was signed by the Arizona Cardinals as an undrafted free agent in 2001, and played with them through the 2007 season. He was signed for a short time by the Texans in 2008.  He played college football for the UMass Minutemen. Shipp was last the running backs coach for the New York Jets.","1978 births | 20th-century African-American sportsmen | 20th-century American sportsmen | 21st-century African-American sportsmen | 21st-century American sportsmen | African-American coaches of American football | All Wikipedia articles written in American English | All articles with unsourced statements | All articles with vague or ambiguous time | American football running backs | Arizona Cardinals players | Articles with short description | Articles with unsourced statements from February 2019 | CS1 maint: archived copy as title | Houston Texans players | Las Vegas Locomotives players | Living people | New York Jets coaches | New York Jets players | Passaic County Technical Institute alumni | Players of American football from Paterson, New Jersey | Short description is different from Wikidata | UMass Minutemen football coaches | UMass Minutemen football players | Use American English from November 2024 | Use mdy dates from January 2019 | Vague or ambiguous time from February 2019 | Webarchive template wayback links"
00-0026572,Marcus Mailei,RB,Marcus Mailei,https://en.wikipedia.org/wiki/Marcus_Mailei,"Marcus Anthony Mailei (born October 30, 1986) is an American former professional football player who was a fullback in the National Football League (NFL). After playing college football for the Weber State Wildcats, he was signed by the Philadelphia Eagles as an undrafted free agent in 2009. He was a member of the New Orleans Saints from 2009–2010.",1986 births | All Wikipedia articles written in American English | All articles with dead external links | All articles with unsourced statements | American football fullbacks | American people of Tongan descent | Articles with dead external links from August 2022 | Articles with dead external links from February 2022 | Articles with dead external links from June 2017 | Articles with permanently dead external links | Articles with short description | Articles with unsourced statements from October 2019 | Commons category link from Wikidata | Highland High School (Utah) alumni | Living people | New Orleans Saints players | Philadelphia Eagles players | Players of American football from Salt Lake City | Short description is different from Wikidata | Use American English from May 2025 | Use mdy dates from June 2024 | Weber State Wildcats football players
00-0035209,Marcus Marshall,RB,Marcus Robinson (American football),https://en.wikipedia.org/wiki/Marcus_Robinson_(American_football),"Marcus Antonio Robinson (born February 27, 1975) is an American former professional football player in the National Football League (NFL), who played the position of wide receiver.
He played for the Chicago Bears, Baltimore Ravens, and Minnesota Vikings, as well as the Rhein Fire. He founded the Marcus Robinson Foundation for underprivileged children.","1975 births | American expatriate sportspeople in Germany | American football wide receivers | Articles with short description | Baltimore Ravens players | Chicago Bears players | Detroit Lions players | Living people | Minnesota Vikings players | People from Fort Valley, Georgia | Players of American football from Chicago | Players of American football from Peach County, Georgia | Rhein Fire players | Short description is different from Wikidata | South Carolina Gamecocks football players | Use mdy dates from June 2024"
00-0024561,Marcus Mason,RB,Marcus Mason,https://en.wikipedia.org/wiki/Marcus_Mason,"Marcus Mason (born June 23, 1984) is an American former professional football player who was a running back in the National Football League (NFL). He was the all time leading rusher in Maryland history. He was signed by the Washington Redskins as an undrafted free agent in 2007. He played college football for the Youngstown State Penguins. Mason was also a member of the Baltimore Ravens, New York Jets, and San Diego Chargers.","1984 births | American football running backs | Articles with short description | Baltimore Ravens players | Georgetown Preparatory School alumni | Illinois Fighting Illini football players | Living people | New York Jets players | Players of American football from Montgomery County, Maryland | San Diego Chargers players | Short description is different from Wikidata | Use mdy dates from June 2024 | Washington Redskins players | Youngstown State Penguins football players"
00-0031959,Marcus Murphy,RB,Marcus Murphy,https://en.wikipedia.org/wiki/Marcus_Murphy,"Marcus Murphy (born October 3, 1991) is an American former professional football player who was a running back and return specialist in the National Football League (NFL). He played college football for the Missouri Tigers. While at Missouri, he was named as a first-team All-SEC selection in 2014. He was selected by the New Orleans Saints in the seventh round of the 2015 NFL draft.","1991 births | All Wikipedia articles written in American English | American football return specialists | American football running backs | Articles with short description | Buffalo Bills players | Canadian football running backs | Carolina Panthers players | Commons category link from Wikidata | DeSoto High School (Texas) alumni | Indianapolis Colts players | Living people | Missouri Tigers football players | New Orleans Saints players | New York Jets players | Players of American football from DeSoto, Texas | Players of Canadian football from Texas | Saskatchewan Roughriders players | Short description is different from Wikidata | Use American English from November 2025 | Use mdy dates from March 2024"
00-0026577,Marcus Thigpen,RB,Marcus Thigpen,https://en.wikipedia.org/wiki/Marcus_Thigpen,"Marcus Arnette Thigpen (born May 15, 1986) is an American former professional football player who was a running back and kick returner in the National Football League (NFL) and Canadian Football League (CFL). He played college football for the Indiana Hoosiers, earning first-team All-American honors in 2006. He signed with the Philadelphia Eagles as an undrafted free agent in 2009. Thigpen was also a member of the Denver Broncos, Hamilton Tiger-Cats, Miami Dolphins, New England Patriots, Tampa Bay Buccaneers, Buffalo Bills, Indianapolis Colts, Oakland Raiders, and Saskatchewan Roughriders.",1986 births | 20th-century African-American sportsmen | 20th-century American sportsmen | 21st-century African-American sportsmen | 21st-century American sportsmen | All BLP articles lacking sources | All Wikipedia articles written in American English | American football return specialists | American football running backs | American football wide receivers | Articles with short description | BLP articles lacking sources from September 2019 | Buffalo Bills players | Canadian Football League Rookie of the Year Award winners | Canadian football running backs | Commons category link from Wikidata | Denver Broncos players | Hamilton Tiger-Cats players | Indiana Hoosiers football players | Indianapolis Colts players | Living people | Miami Dolphins players | Mumford High School alumni | New England Patriots players | Oakland Raiders players | Philadelphia Eagles players | Players of American football from Detroit | Players of Canadian football from Detroit | Saskatchewan Roughriders players | Short description is different from Wikidata | Tampa Bay Buccaneers players | Toronto Argonauts players | Use American English from December 2023 | Use mdy dates from January 2019
00-0026306,Marcus Thomas,RB,Marcus Bryant (American football),https://en.wikipedia.org/wiki/Marcus_Bryant_(American_football),"Marcus Bryant (born June 22, 2002) is an American professional football offensive tackle for the New England Patriots of the National Football League (NFL). He played college football for the SMU Mustangs and Missouri Tigers and was selected by the Patriots in the seventh round of the 2025 NFL draft.","2002 births | American football offensive tackles | Articles with short description | CS1 maint: deprecated archival service | Living people | Missouri Tigers football players | New England Patriots currentteam parameter articles | New England Patriots players | Players of American football from Round Rock, Texas | SMU Mustangs football players | Short description matches Wikidata | Use mdy dates from December 2024"
00-0000871,Mario Bates,RB,Mario Bates,https://en.wikipedia.org/wiki/Mario_Bates,"Mario Doniel Bates (born January 16, 1973) is an American former professional football player who was a running back in the National Football League (NFL) for the New Orleans Saints, Arizona Cardinals, and the Detroit Lions.  He played college football for the Arizona State Sun Devils and was selected in the second round of the 1994 NFL draft.
Playing for Arizona State in 1993, Bates carried the ball 246 times for 1,162 yards with eight touchdowns in 11 games.  His brother, Michael, also played in the NFL.","1973 births | 20th-century American sportsmen | All Wikipedia articles written in American English | All stub articles | American football running back, 1970s birth stubs | American football running backs | Arizona Cardinals players | Arizona State Sun Devils football players | Articles with short description | Detroit Lions players | Living people | New Orleans Saints players | Players of American football from Victoria, Texas | Short description is different from Wikidata | Use American English from March 2024 | Use mdy dates from June 2024 | Webarchive template wayback links"
00-0023544,Marion Barber,RB,Marion Barber III,https://en.wikipedia.org/wiki/Marion_Barber_III,"Marion Sylvester Barber III (June 10, 1983 – June 1, 2022) was an American professional football player who was a running back for seven seasons in the National Football League (NFL).  After playing college football for the Minnesota Golden Gophers, he was selected by the Dallas Cowboys in the fourth round of the 2005 NFL draft.  He was selected to the Pro Bowl in 2007 during his six-year tenure with the Cowboys. He played for the Chicago Bears in 2011.
He was the older brother of former Houston Texans safety Dominique Barber and Minnesota Golden Gophers linebacker Thomas Barber, and the son of former New York Jets running back Marion Barber Jr. He was also a cousin of Peyton Barber.","1983 births | 2022 deaths | 21st-century African-American sportsmen | 21st-century American sportsmen | Accidental deaths in Texas | All Wikipedia articles written in American English | American football running backs | Articles with short description | Barber family | CS1 maint: deprecated archival service | Chicago Bears players | Commons category link from Wikidata | Dallas Cowboys players | Deaths from hyperthermia | Minnesota Golden Gophers football players | National Conference Pro Bowl players | Official website different in Wikidata and Wikipedia | Players of American football from Hennepin County, Minnesota | Short description matches Wikidata | Sportspeople from Plymouth, Minnesota | Use American English from June 2022 | Use mdy dates from March 2024"
00-0030999,Marion Grice,RB,Marion Grice,https://en.wikipedia.org/wiki/Marion_Grice,"Marion Grice (born April 10, 1991) is an American former professional football running back. He was selected by the San Diego Chargers in the sixth round of the 2014 NFL draft. He played college football for the Arizona State Sun Devils.",1991 births | American football running backs | Arizona Cardinals players | Arizona State Sun Devils football players | Articles with short description | Blinn Buccaneers football players | Canadian football running backs | Edmonton Elks players | Living people | Ottawa Redblacks players | Players of American football from Houston | Players of Canadian football from Houston | San Diego Chargers players | Short description is different from Wikidata | Use mdy dates from January 2019
00-0027966,Mark Ingram,RB,Mark Ingram II,https://en.wikipedia.org/wiki/Mark_Ingram_II,"Mark Valentino Ingram II (born December 21, 1989) is an American former professional football running back and current on-air personality for Fox Sports. He played 12 seasons in the National Football League (NFL). He played college football for the Alabama Crimson Tide, becoming the first Alabama player to win the Heisman Trophy after rushing for 1,658 yards in 2009 en route to winning the 2010 BCS National Championship Game.
Ingram was selected by the New Orleans Saints in the first round of the 2011 NFL draft. With the Saints, he earned two Pro Bowl selections and, at the time of his retirement, was their all-time leader in rushing yardage. Ingram was also a member of the Baltimore Ravens and the Houston Texans.

","1989 births | 20th-century African-American sportsmen | 20th-century American sportsmen | 21st-century African-American sportsmen | 21st-century American sportsmen | Alabama Crimson Tide football players | All-American college football players | All Wikipedia articles written in American English | All articles with dead external links | American Conference Pro Bowl players | American football running backs | American podcasters on American football | Articles with dead external links from January 2018 | Articles with dead external links from June 2017 | Articles with permanently dead external links | Articles with short description | Baltimore Ravens players | CS1 maint: deprecated archival service | Commons category link from Wikidata | Heisman Trophy winners | Houston Texans players | Living people | National Conference Pro Bowl players | New Orleans Saints players | Players of American football from Hackensack, New Jersey | Players of American football from Michigan | Short description matches Wikidata | Southeastern Conference Athlete of the Year winners | Sportspeople from Grand Blanc, Michigan | Unconferenced Pro Bowl players | Use American English from August 2023 | Use mdy dates from January 2024"
00-0034200,Mark Thompson,RB,Mark Thompson (American football),https://en.wikipedia.org/wiki/Mark_Thompson_(American_football),"Mark Thompson (born December 9, 1994) is an American former professional football running back. He played college football at Dodge City and Florida, and signed with the Baltimore Ravens of the National Football League (NFL) as an undrafted free agent in 2018. He was also a member of the New York Jets, Detroit Lions and Las Vegas Raiders in the NFL. Afterwards, he played two years in the United States Football League (USFL), and then one in the United Football League (UFL) with the Houston Gamblers / Roughnecks, being named the USFL Offensive Player of the Year and All-USFL in 2023 after leading the league in rushing touchdowns.","1994 births | American football running backs | Articles with short description | Baltimore Ravens players | Detroit Lions players | Dodge City Conquistadors football players | Florida Gators football players | Good articles | Houston Gamblers (2022) players | Houston Gamblers (UFL) players | Las Vegas Raiders players | Living people | Nassau Lions football players | New York Jets players | Players of American football from Montgomery County, Pennsylvania | Short description is different from Wikidata | Use mdy dates from June 2024"
00-0034679,Mark Walton,RB,Mark Walton (American football),https://en.wikipedia.org/wiki/Mark_Walton_(American_football),"Mark Walton (born March 29, 1997) is an American former professional football player who was a running back in the National Football League (NFL). He played college football for the Miami Hurricanes, and he was selected by the Cincinnati Bengals in the fourth round of the 2018 NFL draft. He also played for the Miami Dolphins.","1997 births | American football running backs | Articles with short description | Booker T. Washington Senior High School (Miami, Florida) alumni | Cincinnati Bengals players | Living people | Miami Dolphins players | Miami Hurricanes football players | Players of American football from Miami | Short description is different from Wikidata | Use mdy dates from March 2024"
00-0039786,Markese Stepp,RB,Woody Marks,https://en.wikipedia.org/wiki/Woody_Marks,"Jo'Quavious Dequane ""Woody"" Marks (born December 29, 2000) is an American professional football running back for the Houston Texans of the National Football League (NFL). He played college football for the Mississippi State Bulldogs and USC Trojans. Marks was selected by the Texans in the fourth round of the 2025 NFL draft.",2000 births | 21st-century American sportsmen | American football running backs | Articles with short description | CS1 maint: deprecated archival service | Houston Texans currentteam parameter articles | Houston Texans players | Living people | Mississippi State Bulldogs football players | Players of American football from Atlanta | Short description is different from Wikidata | USC Trojans football players | Use mdy dates from July 2024
00-0019153,Marlion Jackson,RB,Marlion Jackson,https://en.wikipedia.org/wiki/Marlion_Jackson,"Marlion G. Jackson Jr. (born October 11, 1975) is an American former professional football player who was a running back and linebacker in the National Football League and Arena Football League (AFL). He  was born in Detroit, Michigan. He played college football for two seasons with the Saginaw Valley State Cardinals. He played for the Philadelphia Soul in the AFL from 2004 to 2005. In 2005, he signed with the Las Vegas Gladiators. In 2006, Jackson played one game with the NFL's Atlanta Falcons. Jackson returned to the Gladiators in 2008, who had since relocated to Cleveland.",1977 births | American expatriate sportspeople in Germany | American football fullbacks | American football linebackers | Articles with short description | Atlanta Falcons players | Central High School (Detroit) alumni | Cleveland Gladiators players | Frankfurt Galaxy players | Las Vegas Gladiators players | Living people | Philadelphia Soul players | Pittsburgh Power players | Players of American football from Detroit | Saginaw Valley State Cardinals football players | Short description is different from Wikidata | Use mdy dates from June 2024
00-0000781,Marlon Barnes,RB,Marlon Barnes,https://en.wikipedia.org/wiki/Marlon_Barnes,"Marlon Barnes (born March 13, 1976) is an American former professional football player who was a running back in the National Football League (NFL). He played college football for the Colorado Buffaloes. Barnes played 13 games in the NFL for the Chicago Bears in 2000.","1976 births | 20th-century American sportsmen | All Wikipedia articles written in American English | All stub articles | American football running back, 1970s birth stubs | American football running backs | Articles with short description | Chicago Bears players | Colorado Buffaloes football players | Living people | Players of American football from Memphis, Tennessee | Short description is different from Wikidata | Use American English from May 2025 | Use mdy dates from June 2024"
00-0033951,Marlon Mack,RB,Marlon Mack,https://en.wikipedia.org/wiki/Marlon_Mack,"Marlon Devon Mack (born March 7, 1996) is an American former professional football player who was a running back in the National Football League (NFL). He played college football for the South Florida Bulls and was selected by the Indianapolis Colts in the fourth round of the 2017 NFL draft.","1996 births | 21st-century American sportsmen | American football running backs | Arizona Cardinals players | Articles with short description | Booker High School (Sarasota, Florida) alumni | Commons category link from Wikidata | Denver Broncos players | Houston Texans players | Indianapolis Colts players | Living people | Players of American football from Sarasota, Florida | San Francisco 49ers players | Short description matches Wikidata | South Florida Bulls football players | Use mdy dates from February 2024"
00-0033796,Marquez Williams,RB,Marquez Williams,https://en.wikipedia.org/wiki/Marquez_Williams,"Marquez Williams (born July 16, 1994) is an American former professional football player who was a fullback in the National Football League (NFL). He played college football at Mars Hill University and the University of Miami. He was selected by the Jacksonville Jaguars in the seventh round of the 2017 NFL draft and later played for the Cleveland Browns.","1994 births | All Wikipedia articles written in American English | American football fullbacks | Articles with short description | Atlantic City Blackjacks players | Cleveland Browns players | Houston Roughnecks players | Jacksonville Jaguars players | Living people | Mars Hill Lions football players | Miami Hurricanes football players | Players of American football from Athens, Georgia | Short description matches Wikidata | Use American English from September 2025 | Use mdy dates from January 2019"
00-0023064,Marquis Weeks,RB,Marquis Weeks,https://en.wikipedia.org/wiki/Marquis_Weeks,"Marquis Weeks (born October 2, 1980) is an American former football running back. He was originally signed by the Seattle Seahawks as an undrafted free agent in 2005. He played college football at Virginia
Marquis lettered in high school football, wrestling, winter and Spring track at Conestoga High School, located in Berwyn, PA.
In the summer of 2014, Weeks was hired to teach as a 5th grade social studies teacher in the Tredyffrin-Easttown School District at Valley Forge Middle School, the same school district in which he attended high school, Conestoga and went to school at Tredyffrin Easttown Middle School. In 2016, Marquis was hired as the head football coach at Conestoga High School his alma mater.","1980 births | 21st-century American sportsmen | All stub articles | American football running back, 1980s birth stubs | American football running backs | Articles with short description | Commons category link from Wikidata | Denver Broncos players | Living people | People from Fort Ord, California | Players of American football from Monterey County, California | Seattle Seahawks players | Short description is different from Wikidata | Use mdy dates from June 2024 | Virginia Cavaliers football players"
00-0035745,Marquis Young,RB,Jalen Brunson,https://en.wikipedia.org/wiki/Jalen_Brunson,"Jalen Marquis Brunson (born August 31, 1996) is an American professional basketball player for the New York Knicks of the National Basketball Association (NBA). The son of former NBA guard Rick Brunson, he was drafted with the 33rd overall selection of the 2018 NBA draft by the Dallas Mavericks and played his first four seasons in the NBA with them. Brunson also played college basketball for the Villanova Wildcats, earning national player of the year honors as a junior and winning two national championships.
Brunson participated in the 2015 McDonald's All-American Boys Game, Jordan Brand Classic and Nike Hoop Summit. He led Stevenson to the Illinois High School Association (IHSA) Class 4A championship. He won Illinois Mr. Basketball and earned the MVP of the 2015 FIBA Under-19 World Cup. Brunson was a role player for the championship season of the 2015–16 Villanova Wildcats and named the national player of the year and a consensus first-team 2018 All-American for the championship season of the 2017–18 Wildcats.
Brunson played four years for the Mavericks. After helping them reach the Western Conference finals, he signed with the Knicks as a free agent in 2022. With the Knicks, he became an NBA All-Star and received an All-NBA Team selection for the first time in 2024. He set the NBA record for most three point shots made in a half without a miss (8) and tied the NBA record for most three point shots made in a single-game without a miss (9). In 2025, he led the Knicks to their first Eastern Conference Finals in 25 years, and has done so again in 2026.

","1996 births | 2023 FIBA Basketball World Cup players | 21st-century American sportsmen | All-American college men's basketball players | All Wikipedia articles written in American English | All pages needing factual verification | American basketball podcasters | American men's basketball players | American people of Jamaican descent | Articles with short description | Basketball players from Camden County, New Jersey | Basketball players from Lake County, Illinois | Basketball players from New Brunswick, New Jersey | CS1 maint: deprecated archival service | Commons category link from Wikidata | Dallas Mavericks draft picks | Dallas Mavericks players | Good articles | Living people | McDonald's High School All-Americans | New York Knicks players | Parade High School All-Americans (boys' basketball) | People from Lincolnshire, Illinois | Point guards | Short description is different from Wikidata | Sportspeople from Cherry Hill, New Jersey | United States men's national basketball team players | Use American English from December 2025 | Use mdy dates from December 2024 | Villanova Wildcats men's basketball players | Wikipedia articles needing factual verification from April 2019 | Wikipedia articles needing factual verification from July 2022"
